reviewText,incentivized_999
"Compact, loud, good range, easy to setup.
I bought this to have in the bed room for a small projector and to play music.
It mounted easily on the wall and all the controls are simple to use.
It sounds really good for a 2.1 sound bar.

We have been considering purchasing another.
Would recommend as an affordable, sound bar.",0
Works just fine. Good delivery and good product,0
I received the Premium Dual Sided Professional Dematting Comb and Grooming Rake a couple of days ago.  I immediately used it on my Springer Spaniel and within moments had handfuls of hair.  It would take me about 30 minutes brushing him to get the same amount of hair that I did in less then 10 minutes I spent using this tool.  This tool has two different size blades and I found with the Springer's hair using the larger blade it glided with ease through the matts and hair.  The smaller blade seemed to tug on his hair more than the larger blade. My Springer's fur looked clean and shiny once I was done using the  de-matting tool.  My dog appeared to enjoy the experience and never once complained when I ran across a matt in his fur.  I purchased this product at a discounted price for my honest and unbiased review of the product.,1
"Before I review these shoes, let me begin by saying I have NOT yet wore them in the river or gone creek walking with them. The weather as of late has been rainy and we have mud everywhere. However, I have wore them quite a bit (about 8 hours over 3 days) around the house and around town shopping and they are quite comfortable.

I really like these shoes! The shoes shipped quickly as promised and came in a plastic white large envelope for shipping. The shoes probably had things sitting on them throughout shipping so the shoes needed to be put on to achieve normal shape. I don't think this caused any issues with the true shape of the shoe and seemed to shape out perfectly after first wear. I

I wear a 8 1/2 shoe depending upon the manufacturer. So, not knowing how these fit (size-wise), I went with the size I wear in my Nike's which is an 11. The 11 fits perfectly so if you've ever worn a Nike, that's the size to order. While they are the perfect length, if you have a wide food, you might find these a bit uncomfortable. I have an average width foot and they are nice and snug.

The shoes have mesh uppers with varying size holes in the sole and a mesh insert to allow water but no rocks through. They appear to be well made with solidly attached/glued seams. The toes and heels are re-inforced with what could be neoprene or or some synthetic leather and is sewn in to the main construction of the shoe.

The shoes are well made and seem that they will last for a long time. If I am able to get 3-5 years out of the wear, I would buy another pair with no issues at the price point provided. I like that the soles are able to drain and do not hold water as some water shoes do. The sole is flexible from the middle to the toe of the shoe. Not so much from the middle to the heel, but this is expected with most shoes.

They have a slight arch but nothing overly supportive. They have tabs on the tongue and heel to assist in putting on.

The seller of this product has provided the product at a discount or for free in return for a thorough and truthful review. If a discount was in fact received, I was not compensated in any way other than that discount and have not promised the seller or manufacturer anything other than my honest opinions and evaluations of the product in question. I am not required, obligated, or forced to provide a positive review in return for any discount I have received, if such occurred. I thoroughly examine and utilize each product prior to posting a review regardless of the product's discount status and an examination of my reviews on this site will clearly show that I am completely honest.",1
"These sandals are super cute but Im not sure if Im the only one slips out of them while walking? They are super comfortable when you slip them on but as soon as I start to walk, my feet starts to slip out and just looks super awkward and I will have to keep stopping to slip them back on right.",0
Can not beat an awesome pair of Levi shorts!  These are my husbands favorite go to summer attire!!,0
"Love Love Love it. High Quality.  I have an I Phone for work and My S7 for personal use. it is a real pain to carry two cable in the car or when traveling. Not anymore! ;-)
""This product was provided at a discounted price in exchange for my honest review.""",1
"Great price, great quality. Love the color!",0
"Rating: 4/5

What I Like:
-Decent audio in the mids/treble
-Solid waterproof build quality
-Looks and feels rugged
-Nice included lanyard
-Loud maximum volume

What I Don't Like:
-Bass lacks oomph at quiet volumes
-Connect & pairing sounds are too loud

-------

Build Quality & Appearance: Im a big fan of the rugged look and to me this speaker looks great. It has a nice balance between strength and size, as it is fairly streamlined. The entire speaker is coated in a solid rubber and all the ports are covered with waterproof caps. The speaker has a bit of heft to it and the weight is quite heavy. It feels solid in my grip. There are no noticeable gaps or edges in the rubberized coating and everything is solidly in place. The speaker is slightly smaller than I expected  but feels overall well made.

Audio Quality: In terms of audio quality, this speaker has a noticeable edge towards mids and high tones. It results in clear and detailed sound, though at times I find myself wanting for more bass. Those who like classical and soft rock music will enjoy this speaker the most, as well as those who priority clarity over booming bass. Its a size limitation more than anything, and in my opinion this is one of the better sounding speakers at its pricepoint. One thing I noticed is how loud the speaker can get. I was able to max out the volume without distortion, and it was too loud for me to comfortably listen to in my bedroom without disturbing my landlords. At higher volumes the sound is richer than low volumes, and the bass gets heavier as if it is curved for more impact when the speaker is turned up. This is a little disappointing becuase high volumes show what the speakers drivers are capable of, but at moderate to low volumes the bass is too quiet.

Battery Life: Battery performance is excellent with this speaker. I clocked in at least 10 hours of constant music at a middle volume level. Thats essentially an entire day of listening for the average person.

Connectivity & Signal: One thing I like about this speaker is how far the Bluetooth goes. I found that it would stay connected even with a wall between myself and the speaker. With line of sight, I got about 30 feet before it started to occasionally stutter, and as soon as I stepped outside of my house it started to break up.

Other Notes: The included lanyard is made from silicone or rubber and is far stronger than ones made from cloth. When the speaker connects and disconnects from a Bluetooth device, the confirmation sounds it makes are extremely loud and there is no way to turn them down.

Conclusion: Overall I found this speaker to have decent sound performance and a strong build. The only thing that would push it to a higher rating would be a bit more bass at quiet volumes.

-DrekiTech

NOTE: Product sample received free for review purposes.",1
"I received the three piece set: strainer, turner, and spoon. It also came with a bonus gift: a thing you can attach to the side of your pot to hold a utensil. This is my first set of silicone utensils, and so far I'm extremely pleased.
PROS:
1) Does not scratch my nonstick cookware.
2) They are extremely heat resistant. I had no problem-even in my iron skillet.
3) They are dishwasher safe. I even washed them in the bottom rack.
4)The handles are soft and ergonomic. This is a big plus for my arthritic hands.
5) They are bright and colorful.
Cons:
1) The angle of the spatula is a little awkward(reason for subtracting a star).
2) They are a little on the heavy side.

I received a discount for this product in exchange for an honest, unbiased review. Because I am homebound, I shop almost entirely online. I depend heavily on reviews for choosing which products to buy. For this reason, I am passionate about writing honest and helpful reviews.",1
Great Product. Would Recommend.,0
"After a bit of research regarding this cart and Clicgears, I had decided to purchase the CaddyTek version. I was not disappointed. Not only did I save money, but the build and accessories it came with is a big plus! I play a quick game of 9 hole at least twice a week and this cart is a great addition to have if you decide to walk the greens.",0
"These shoes are comfortable and look good on all occasions.  I wear them with dress pants, and jeans.  Very satisfied.",0
"This l shower curtain liner is a perfect length for my shower it matches up perfectly with my shower curtain. It is super heavy duty and looks great just by itself. I have a cloth shower curtain and this protected it very well. I would recommend this liner. It also has a nice feel to it , like a silky feel not plastic. i  have obtained this product on a discount or free in exchange for my honest and unbiased review. This review is mine and mine alone- in no way did this product sway my review because it was on a discount .",1
"I was offered this product in return for my honest review of the item. It arrived in a relatively timely manner and was packaged very nicely. I've been wearing it ever since it arrived and must say I'm quite impressed. It fits comfortably and is very flattering. It might possibly be my new favorite accessory ring. So far it's a great product in my opinion, definitely a great buy !",1
love love love love love love love loooooovvveeee,0
Junky and hard to load,0
"I would not buy this phone again as it gets very hot when I talk on it, at times I have had to hang up before it set my hair on fire.",0
"The Pecan Brahmin Suri Wallet is absolutely gorgeous, classy and practical. It's very convenient and the perfect size if you just want to carry a clutch.",0
I loveeeeee these! It took me forever to buy them but I'm so glad I did!!!!,0
Great but it's actually really large I had a hard time keeping it between my legs or wrapped around my body which I normally try to do with a body pillow. Other than that it's very great feel and awesome pillow,0
"They look super cute but after only a few days of wearing them, the design is rubbing off. My son doesn't even walk in them, just crawls. I have always bought this style of shoe for him and this is the first pair that have had this problem.",0
"These are cute, functional and bright!  If there is a complaint, it might be that I think they would be a little too bright in a bedroom.  They are great for the hallway, to light the way to the bathroom.  The on-off light sensor is very sensitive.  I hope they will last a long, long time!",0
"Today I used my bamber french rolling pin. First I like to tell you how this comes packaged. Mine rolling pin came in a large padded envelope. When I opened the package I found the rolling pin to be In shrink wrap. I like to find product's that I buy in shrink wrap, usually this means no one else has used it. After I take the shrink wrap off I washed it with soap and water. I found that the rolling pin easy to wash and so soft. This is my first french rolling pin. I have always used a wooden rolling pin and mine has handles and is much heavier than the french rolling pin. When using the french rolling pin you are closer to the dough. I'm using it to make pie dough so this is a little bit to get used to but seems to be working well. Also worked well with my cookie dough. The hardest thing I would have to say is how much pressure I need to apply. I think I would need a longer one for pizza dough though. The French rolling pin I have is approximately 13 or 14 inches without measuring it. I will continue to play with mine and update if I find anything negative about this rolling pin. I gave the rolling pin a five star because it did perform a little better than mine when rolling out the pie dough
Disclaimer: I have received this product at a discount or for free for exchange of my honest review. I was not paid or compensated for givining the rating of this product. I don't have a relationship with the seller,manufacture or vendor. I give ratings based on my own personal experience with the product. My first impressions is what I use to base my rating of this product on. My opinions are completely my own. I read the reviews when I make purchases. So I hope this review is helpful when you make your decision to buy the products. If you have any questions please feel free to ask me. Thank you for reading.",1
"My first product Stopped working after 2-3 days. USB ports stopped working. I returned and got refund from Amazon.
After a month a found mail from Bestten. It seems they tried to contact me multiple times and previous ones went to junk folders.
They offered me to try their new products for free. I was interested in this same product as I liked its feature set and requested it.
This time I am using it for last one month and it is working fine. Best features of this product are
1) 4 USB ports. Not many products in this category have 4 USB ports. These free up electric sockets.
2) Phone holders. There are two. One can handle thicker phone (with cover) and other needs slim phone)

Phone holders when pulled out will get tilted but holds phone fine. I use both of them and short USB cables. This avoids clutter.
I was going to take one star off for phone holders not being that good but for this price with 4 USB ports and 3 electric sockets, it deserves 5 stars.",1
"Great cooking accessory!! Frying anything on my stove leaves behind such an oily mess not only on the stove but on my back splash Even under my microwave! This screen works great! It fits over most of my pots and skillets, Its nice and sturdy nice quality! No more hot oil flying out at me or covering my kitchen with grease! It cleans up nicely in the dishwasher & seems to be good quality! I have wanted a Splatter Screen for quite some time, after using this Splatter Screen Splash Guard  I wish I would have gotten one year's ago! I received this product discounted in exchange for my honest and unbiased review.

WHAT I LIKE:
+ Works very well Prevent's 100% of grease splatter!
+ The Splatter Screen 13"" Splash Guard fits most of my stove cook wear!
+ Dishwasher Safe!
+ Good quality Nice & Sturdy!
+ Makes clean up a much simpler task!",1
"Simply love it

Pros:
 Easy to put them
 Fits perfect
Light
EarPods stays on ears forever. Snugs well.

Cons:
None",0
"Disclaimer- I received these items at a discounted rate for my unbiased opinion.

I love these. They are super easy to apply. I attached the first set no problem. When I went to open the 2nd strip one of the magnets fell out. I contacted the seller and they promptly sent me a replacement. I have them both installed. There were no directions on how far apart to space them, and I ended up putting the strips to close together and now the bottles touch and kinda lean. Once you stick the strip on, there is no getting it off!!! Holds the bottles great and is very strong! No bottles fell yet!",1
"Crazy soft material, bright vibrant colors.  Extremely happy with this purchase.  Comes with one pillow case (which I didn't realize).  Buttons across the bottom to keep the duvet insert in.  I've only washed it once, but it did wonderful, no fading and very little lint in dryer.

This product was provided at a discounted price in exchange for my honest review.",1
"I have an assortment of charging bricks for my iPhone, and my Kindle. I have found it confusing to read the descriptions on just about every one that i looked at on Amazon. This turned out to be a very good choice for me and I use it everyday. I will not go into the specs in this review since I would just be repeating the product description and I don't want to be wasting your time. I am very satisfied with this Quick Charge 2.0 multi-port USB and am buying a second one as a gift.",0
Outstanding!!  These are the best!!  Almost 6 months in use and they stay lit all night!  Well Done!,0
These are great exactly what I needed and fit perfectly,0
"This card holder is find for about six months, then the pouch became too stretched out. The material pouch was a great color match for the phone but it gets dirty quickly.",0
"This shirt is lightweight and soft. I wear alot of black and gray so I decided to brighten up my wardrobe and ordered this in light green. I am so glad I did it is such a pretty color and this shirt is so comfortable to wear. It is long but I like long shirts. It is a perfect summer shirt.
I received this product at a discounted price in exchange for an honest review.",1
It works good I wish it was a little bit brighter but it give enough light to be able to see what you're doing,0
"Very comfortable. Especially essential when working long hours and being in all sorts of weird positions while providing care to patients. Fabric is super soft too. The only complaint I have is that they are not nearly as flattering as some other scrub bottoms I have had in the past. These are baggy; almost pajama-like, but some people prefer their scrubs this way!",0
"This is a cute little set. My son loved the stars and the earth is really sweet and unique touch. I was able to put the earth up on the ceiling as well. I recommend getting a couple boxes if you wanted it in more then 1 section of a room in stars. I purchased this product at a discounted rate in exchange for my honest review. All of my reviews are always my honest personal opinion, and the discount I receive does not affect my review in any way. I am not affiliated with any seller. I will only purchase items at a discount if I, or my family is interested in using it.",1
"Great fit,  looks great.  Several folks have commented on the good looks.",0
The colors on this is very pretty. It is pretty easy to open. I attached it to my wagon for cover at the ball park. The tilt is great because I can turn it and keep up with where the sun is. It is tall enough thatmy6.3 ft husband has no problems with standing under it. It comes it 2 parts and is easy to put together. I received this at a discounted price for my honest and unbiased opinion. When you first use the tilt you have to take a little pressure off so it will get in position but it becomes easier the more you use it. I would recommend this. This review is 100% mine.,1
"I bought this for my husbands phone, he is pretty rough with his phones and so I wanted to get him superior protection.  He has one of those glass screen protectors on it and still managed to break that, luckily the phone screen didn't break but now we have to get a new protector.  I like this case because it actually surrounds the whole phone while in the holster, the screen is completely protected and all he has to do is be careful not to drop it when taking it out or talking on it.  Even so he has still dropped it but so far the phone has not sustained any damage while being in the case.  The phone is fully functional while in the case and everything lines up perfectly, it does not effect the quality of call or photos when using the camera.  It has a very handy clip that can attach to a belt or just a pocket, he actually attaches it to the pouch of a hoodie and it stays right in place.  I received this product at a discount in exchange for an honest review. All opinions are my own and I do not have any connections with the seller, I also do not accept and gift cards or payments for my reviews. I represent giving the truth about the product and not sugar coating, whether it is a 5,4,3,2, or 1 star review. After using the product a while I may change my mind on the review and give a new rating or update the review giving more conclusive results. I do my best to give a thorough and honest review so if this has helped you in any way I would appreciate if you would click the helpful icon.",1
"Good quality, well-fitting work pants.",0
"Even after fully charging it via outlet it wouldn't fully charge even one cellphone. I have another power bank (not solar) but it will charge around 4 devices before it needs recharging. It took 2 full days of intense sun to charge up to the 4 bars and then would only charge one cellphone to only 50% before it was depleted. So for camping, hiking or emergencies, this will leave you with no power. I returned it. Oh, and, no - I did NOT receive this for free for a review! Sure would like to get on that list though!",1
"We decided to leave cable/satellite and opt for more affordable tv options.  We use a few live streaming options, and then we decided to buy this antenna for local programming.
This was pretty easy to install.  My husband watched 1 youtube video and got the idea.  It was installed quite quickly and easily and worked right off the bat. So, I would suggest watching  video if you have never installed an antenna before to make the process easier. This is a decent size, but it is not really large of unsightly.  It is installed in the sort where out old satellite dish was, and it does not stand out more than that.  It is quite a bit small then the old school ones that I remember as a child.
The quality of the picture is quite good!  It really works very well and we were quite surprised at how many channels we get and how well they ""come in"".  We  have been quite pleased!  I would recommend this antenna to anybody that wants tv w/o wanting to pay for cable or satellite services.  This is a great affordable option that was not hard to install and works quite well.

I received this item at a free or reduced rate in exchange for my honest and unbiased review.",1
"Product is well made, sized perfectly and definitely helps my knee. I have a sprained Miniscus and the aim when walking is definitely reduced. I highly recommend the product",0
Love!,0
As described and shipped promptly. Thank you.,0
"I have been making cakes poorly for years. I decided that I wanted to step up my game so I watched some videos and made a list of essentials I needed to buy. I did a price check on the things I needed and promptly gave up. It is a really expensive hobby. At the time, I hadn't even considered starter kits. I was just dejected after seeing the price of things.

When I came across this set, I decided to give it a shot. It had most of the stuff on my list and some stuff I had no clue about. Plus, the price is worlds better than buying the things individually.

This set is really ideal for beginners. It has plenty of stuff to play with and is easy to use. The quality is on par with the price but the bits are still very functional. I was a bit rough with some parts and it seemed to handle it very well. The pieces are plastic but are still decent.

Overall, I had a lot of fun making a huge mess and creating all sorts of fun things. I have a birthday coming up and I am excited to be able to make something well above my usual ""cake, but only technically"" quality.

Please note: I have received this item at a discount or possibly for free in exchange for my HONEST review. When reviewing I consider the items worth as it pertains to its full price. This review reflects my honest and genuine opinion of the product.",1
"I have 3 girls who love tights. One problem they seem to have is getting them completely over their feet. The girls loved getting these in the mail. Immediately they put them on. The tights feel a little softer then other brands and the colors were nice, but only after 2 hours of the girls wearing them inside our home I had two out of the three rip. One pair ripped in the knee and the other started to fray at the bottom of one of the legs. I am uncertain of how the whole in the knee got there and questioning the girls was useless because I never get a straight answer, but the other pair that frayed at the bottom clearly looks like the stitching came loose. We have had a lot of tights and all of them have lasted better than these. These tights will be really good of anyone just looking to dress up their little girls once in awhile for something special, but if your girls love to wear them day in and day out then I would pick a different brand.

Per Amazons terms of service: I received this product at a discount or for free in exchange for an unbiased, honest review. I was not paid for my review, nor was my opinion swayed by the fact that I received the product for free or at a deep discount. I, too, am a consumer and use Amazon reviews and other sites' reviews for research when purchasing an item, and would never want to lead another purchaser astray. I you have found my review helpful please press the vote up button and also feel free to leave any questions or comments you may have on this product. Thank you and have a great day!",1
"This a decent beginners' juicer. It isn't gorgeous to look at but it manages to make quick work of carrots, tangerines, lemons and apples. The motor did not strain for the harder veggies. Since this is a juice extractor the end product is pulp free. That does mean that you get a fine mesh metal filter filled with pulp.

As with any juicer there are myriad parts to clean once you are done. The grater portion is seriously sharp so do be careful when removing that.  The manual states that the parts are best cleaned in the dishwasher and, due to their shape and size, do take up quite a bit of room. Even after running the grater/filter through a wash the pulp did not get removed from the mesh. My dishwasher does not have issues getting things clean at all but the pulp from oranges really stuck tight to the metal filter. I would recommend using a brush to scrape out the fibers from the filter before using the dishwasher.

The one thing I really did not like is the mechanism for separating the top half of the juicer in order to remove the grater. You pry it off at the indents on the sides. There is only enough room for your thumb and a finger to get in there - one pushes down and the other pushes up. When the mechanism releases, it does so with a bit of a pop and the first two times I did this it ended up shooting off the base and splattering pulp on the counter and backsplash. I learned fast to really take it slow when doing this. I've used other juicers that have a built in lever to unhinge the two parts and that would really have been helpful here. Of course, those juicers cost more than twice of what this one does so it really does provide good value for the money.",1
this product is not a good one.the tube inside just break apart and since its a kind of fabric the water leaks everywhere.i used it for roughly four months.i would never waste my money on this product ever again.,0
"The WEme comes alone in a box without instructions and no connecting cables. For such an adapter, this would be normally just fine, except for the fact that this adapter has a USB Mini plug that is labelled 'Power'. I understand that not all devices need to be powered, but if you are going to make an adapter, using and older technology, then at least provide the ac adapter. The description states ""External Power Supply via Micro B-5V power port"" is needed for high power devices.
The usage of USB Mini is a problem since nearly everything today uses USB Micro, (with USB-C starting to arrive). Unfortunately, I don't have a old cable that I could utilize. Luckily when I plugged the adapter into my laptops' display port and hooked a monitor to it, it immediately mirrored my laptop. Hit Win+P and changed to extended view. Plugged a second monitor into the adaptor and it mirrored what was displayed on the other monitor.
The device seems to work well enough. I am still only giving it 4 stars for the lack of documentation, and the lack of a power cable. If you offer a port to power the unit, then you should include the ac adapter to power it. Or at the very least, use current connecting technology. Searching for a compatible ac adapter of a previous generation proves to be almost as expensive as this device itself.
I received this product at a discounted rate in exchange for product testing and a fair and unbiased review. I am under no obligation to provide a positive review and received no incentives or rewards for doing so. My goal is to highlight features and drawbacks that I would want to know about as a buyer, not hype the product for the manufacturer to increase sales. My remarks are sincere and true. I work very hard trying to write insightful and thoughtful reviews for each item. My goal is ensure that these reviews are helpful to others. My opinions are my own and I thoroughly believe in keeping the integrity of Amazon reviews legitimate to help the community make the best choices. It is just my own opinion and experience with the product, your own opinion and experience may vary. I received no monetary compensation and I am not required to give a good review. Just looking at my public profile and you will see I don't hand out many 5 star reviews. They need to be earned for me to recommend a product regardless of the price I paid.
Kindly click 'Yes' below if you found my review helpful.",1
The light itself is good notwithstanding you have to press the switch multiple times to reach the off position even after having it on for however long. My real gripe though is with the strap which stretched out beyond a useful length within a few short months of occasional use. I eventually had to fold up the excess strap length and staple it just to be able to still use the light.,0
"I cannot get over how amazingly beautiful these dresses are! They are absolutely gorgeous, and fit so well! They are really long too! I am 5'10"" and these dresses touch the floor. With shoes on, they will look perfect. I am thinking they are made a little long so that people can hem them up. They are gorgeous colors and sewed very well. I was so pleased and I love the color selection! The zipper is made well and zips easily too. Overall, you would be crazy not to purchase at least one of these dresses. They are affordable and beautiful!

I received this product at a discounted rate in exchange for my honest and unbiased review.",1
"Another great case by Caseology. A nice slick and slim case that can fit in and out of your pocket or purse with out catching on anything. Minor downside to this would be the grip of the phone, not super slippery but could be an issue for some. Buttons are all labeled with small symbols indicating their purpose that isn't noticeable but a nice touch.

Quality: The clear rubber backing of the case is well cut and fits well against the harder plastic around the outside. The buttons make a satisfying click when pressed, and that makes a world of difference when compared to other cases where it is difficult to press down. The cutout for all the ports are well sized and large enough for what the ports are intended to do. Headphone jack is also large enough for thicker headphone jacks that may be thicker then the thin stock apple headphones.

Design: Clean look that gets a lot of attention, but is not all in your face. The modern design of the case is simple and well put together. No super sharp edges on the phone either, it's all smooth and feels good in the hands. There is a lip on the glass side of the phone that keeps the phones glass from contacting the surface when placed face down. The hard plastic is also raised up above the clear rubber backing so that it doesn't get scuffed when placed on the back side either. Plastic is also raised up around the camera lens very high to protect the camera lens from scratching.

Color: The clear backing of the case allows you to see the already beautiful design of the iPhone body underneath. The gold coloring of the border is very similar to the gold iPhone color and compliments the phone well. Looks like it was a case made by Apple.

Packaging: Came in a nice slick box that showed the case through the front plastic. Came with a couple of flyers by Caseology about different email subscription programs they are offering. The case I ordered came with two clear stickers on the front and back of the clear part to protect the clear rubber from scratches in shipment. The stickers was difficult to pull off, but after trying for a while I was able to get them off.

Overall a great case, I would recommend.

I received the product for free or at a discount.",1
Toaster works great. Added size for texas toast/bagels. So far so gooooood!,0
"This is a Khaki outdoor sun hat that also can look like a cowboy hat so is perfect for the rancher or cowboy at heart.  It comes in several colors but I purchased the khaki one so it would match everything when I husband was working outside.

The hat is lightweight and made well out of mix of polyester and cotton. The hat breathes and does not hold the sweaty smell as some hats do. There is a snap on both sides that you snap up to look like the cowboy hat. I personally did not like it as I felt it stretched the hat and made it look all out of proportion. It was very strange looking so we kept the snaps undone.

The hat fit my husband who is six foot and 250 pounds well It was not too big nor too small. There is a string to tighten to keep on in case you are on lawn equipment or something of that nature. It is a nice looking hat and very fashionable as well as handy to work in.

Disclaimer: I did receive this item at a discounted price for exchange for my honest and unbiased opinion. I am in no way connected to the seller nor am I required to leave a five-star review. I review the item and rate it honestly and fairly. This is my 100% honest opinion of the above referenced item and I only change my rating if the product under performs over time. I am disclosing this in accordance with the Federal Trade Commission 16 CFR Part 255: Guides Concerning the Use of Endorsement and Testimonials in Advertising",1
"This laptop is perfect for school or for anyone looking for portability and power in the same device. Excellent battery life allowing me all day usage. Nice, crisp display and good performance for every task. Also, a very premium look and feel. I have had no problems so far. If you are searching for a laptop with the perfect combination of a premium feel, functionality of a laptop and tablet, and solid performance this is a great choice!",0
"So, for the price I paid I do like this item.  It is perfect for me since I seldom take my eyes off my computer screen - now I can post reminders on my screen easily in a way that is neat and organized, like my anal retentive self appreciates :)

The brush is great too, as I hate looking for one of those wipes every time I need to clean my computer screen.

The only negative things that I have to say about this set is that I wish I was able to attach the message board to either side of my monitor ... but unfortunately the adhesive tape was already attached to the left hand side of the message board, meaning that it will only go on the right hand side of your monitor.  Also, for some reason I thought the mini post it notes would come with the set, which they didn't.  I don't know why I thought this - and it would be unfair of me to subtract points for this - but it seems like a very inexpensive thing to add to the set which would increase the perceived value substantially.

Note: I received a promotional discount for this product in exchange for my honest and unbiased opinion. I myself depend very heavily on reading reviews before deciding on a purchase. So I want to give back by providing honest reviews that detail my personal experience with the products I buy on Amazon. If you learned anything helpful about this product from my review, please let me know by clicking the yes button. Please note Im not compensated in any way for your vote; however, your helpful vote definitely assists me in learning types of information shoppers like you find helpful in a review.",1
"This sweet little leotard was perfect for my daughter's very first ballet outfit.  We only paid $6.40 for the set, so I feel we got beyond our money's worth.  The tiara broke at the hands of my 3 year old, that being said it is a plastic tiara. I could see it lasting had she not treated it the way she did.  The tutu is simple 2 layer tulle, nothing fancy but does exactly what it is supposed to do...look adorable.  My daughter is in 4/5 and I would say this fits a bit snug for the labeled size.  The leg holes are a bit snug, but it's hard to review for fitting.

A cute starter kit to get a first timer to feel special!",0
"I really like these tights. They appear to be made very well, the material feels nice, the style looks good. They have a small zippered pocket in the back that I like a lot. My one and only complaint is the size, they are really small. I am 5'6"" and I weigh 130 lbs. I ordered a size medium and when they arrived I opened the package and held up the pants and I tell you they looked 10-12 inches wide. I thought I wouldn't even be able to get them on. But I was wrong about that, I got them on and they do fit, kind of, they are really tight (I know they are compression pants but OMg, they are tight)

So, I really like these pants but my advice to anyone ordering them is to consider ordering a size larger than you usually do. They are compression tights (again, I get that) but they are VERY tight.

I received this product at a discount in exchange for my honest opinion",1
"<div id=""video-block-RFEKZBPWAF54X"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/E1mtRdG0xBS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/81Agu8j0nQS.png"" class=""video-slate-img-url"">This isn't your average flashlight that you see in this similar shape and size. Most flashlights are either Flood lights or Spot lights. This flashlight is neither any of those, it has a super wide beam of light, it has a much more wider coverage than a flood light. When I saw the photo of a person standing in front of a commercial building wall using this flashlight, I was like no way is that possible to get such a wide beam from a small flashlight.

You are getting exactly what is pictured and while this will work for some people, it might not be for everyone. I mean the super wide beam covers a lot of area and some people might want a flood light instead or even better a zoomable flashlight that you can control the beam from a flood to a spot light. Now if you lightly press the power button, you can change the power mode to go from High, Medium, Low, Flashing and SOS.

You have two options to power this flashlight, either by using 3x AAA batteries (not included) or 1x 18650 battery (included with a charger). Now I read that the 18650 battery that comes with this flashlight doesn't last that long and that is why there is so many bad reviews. You can buy better quality 18650 batteries online.

It does produce 800 Lumen and a little bit more when I measured it's light output with my meter. It also comes in a nice hard plastic case with foam insert. Overall I am impress with the bright super wide beam of light and I would use this for an emergency or camping only.

I have attached some Image / Video, it might not show up right away. Amazon has since change the way how they process these and when it will show up on the reviews. Please be patience. Thank You.

I was offered this item at a discounted price for evaluation, in exchange for an honest review.
(I know you hate to read that part, but my reviews are always honest, if the product isn't good, then it won't get the stars it deserve).",1
"Overall this is so great!  I have been missing the Fedex or UPS guy every now and then because I don't hear them knocking on my door because the bedroom is a little further from the front door.  With this, there are no complaints.  The build is good, the ringtones are great, and it is very loud.  I just stuck the doorbell to my door using the double sided table and it looks like it'll stay on pretty sturdy.  Overall great stuff.
I received a discount on this product in exchange for my honest and unbiased feedback and review. Although I've only had it for a few weeks, I wouldn't have given it a different rating even if I hadn't received a discount. I happened to be looking for something like this and evaluated this product openly, as one of the conditions of the discount was that I can certainly give whatever rating and review I wish, even if it were to be negative.",1
"Disclaimer: I received this product at a great discounted rate for my unbiased review. I was offered no incentive for anything other than that and I am giving my own personal opinion based on my purchase of this product and my experience. I take this to heart and include my own opinion and experience with each product. Just like you, the reader, I rely on reviews for all of my personal purchases and because of this I will only rate an item 4 stars or more if I would buy it at full price. So you can use this as a guide to determine whether it is good or bad. I am not required by the seller to leave positive remarks about their product and I won't if I feel I wouldn't pay full price for the product.

I recently purchased an LG G4 and due to me being hard on devices, I decided to purchase some tempered glass to prevent any damage in case the device is dropped. My tempered glass from ShockWize arrived today. It came with 1 tempered glass screen protector, 1 wet wipe, 1 dry cloth, smoother, and some other stuff. The packaging was decent and it also had instructions on the packaging as well and they were easy to understand. Installation of the product was very simple. For the price of this product and the quality it's made of, I would highly recommend this to anyone in need of a screen protector.",1
Very exquisite cutlery,0
"I love this case! My Galaxy s6 fits perfectly in it! I purchased this in a hot pink color and while my pictures that I posted here with the review are a bit orangy (i think its the lighting in my apartment) the color is just like how the stock photo shows. I have bought wallet type cases before and one thing that bugs me is the part you snap your phone into is hard plastic and cheaply made. This case however, the part you snap your phone into is a rubber type plastic that bends so you can fit your phone inside without jamming in your phone into a hard plastic case and potentially scratching the phone itself.

There is a magnetic closure which stays closed, its snug around my phone, a good fit. I has a couple credit card slots and a spot for picture id. Its great for when your going out and you don't want to take your whole wallet with you but need the essentials. Overall I love this case, its super cute!

I hope my experience helps you with your buying decision. This product was purchased at a discount in exchange for evaluation and review without obligations. I work very hard to give thoughtful, honest, and instructive reviews for every item that I order. Some full price, some discounted, and some free. I put a lot of time and honest effort to be objective and straight forward. If you found this to be at all helpful, please give me a ""yes"" to know that I'm on the right path. If you found error, or see something to be improved, please leave feedback in a comment so that I can work to better my reviews! Your help and honesty is also appreciated! :) While discounts are great, I am truly passionate about reviewing and fully aspire to be helpful to potential buyers. Thank you for your time, and I hope you have a great day!",1
